product_id,cluster
308656,1
308657,1
308658,1
308659,1
308660,5
308661,5
308662,5
308663,5
308664,5
308665,5
308666,5
308667,5
308668,5
308669,5
308670,1
308671,5
308672,5
308673,5
308674,2
308675,0
308676,5
308677,5
308678,5
308679,5
308680,5
308682,5
308683,5
308684,0
308685,5
308686,5
308687,5
308688,5
308689,3
308690,3
308691,5
308692,2
308693,5
308694,5
308695,3
308696,4
308697,5
308699,5
308704,1
308705,5
308706,5
308708,0
308709,5
308710,5
308712,5
308713,7
308714,7
308715,5
308716,5
308717,0
308718,5
308719,4
308720,5
308721,5
308722,5
308724,5
308725,5
308726,5
308727,5
308728,5
308729,6
308730,5
308731,5
308732,5
308733,5
308734,5
308735,5
308736,5
308737,5
308738,5
308739,5
308740,5
308741,5
308742,5
308743,5
308744,5
308745,5
308746,5
308747,5
308748,5
308749,5
308750,5
308751,5
308752,5
308754,7
308755,0
308756,0
308757,5
308758,5
308759,5
308761,0
308763,6
308764,5
308765,5
308766,5
308767,5
308768,5
308769,3
308770,4
308771,5
308773,4
308775,0
308776,5
308777,5
308779,6
308780,5
308781,5
308782,5
308783,6
308784,5
308785,5
308786,5
308788,5
308789,5
308791,1
308793,5
308794,5
308796,5
308797,5
308798,7
308799,5
308800,5
308801,5
308802,7
308803,5
308804,5
308805,6
308806,5
308807,5
308808,0
308809,0
308810,5
308811,5
308812,5
308813,5
308814,5
308815,5
308816,5
308817,5
308818,5
308819,5
308820,5
308821,7
308822,4
308823,5
308824,5
308825,5
308826,5
308827,5
308828,2
308830,5
308831,5
308832,5
308833,5
308834,5
308845,5
308846,4
308848,5
308849,5
308850,4
308851,4
308852,5
308853,4
308854,5
308857,0
308858,7
308859,4
308860,3
308861,5
308862,5
308863,4
308864,5
308865,5
308866,5
308868,6
308869,6
308870,7
308871,4
308874,0
308876,4
308877,4
308879,5
308880,5
308881,5
308882,5
308883,5
308884,0
308885,5
308886,0
308887,5
308888,5
308889,5
308890,5
308891,5
308892,5
308893,1
308894,5
308895,5
308896,5
308897,7
308898,5
308899,1
308900,0
308901,5
308902,0
308903,5
308904,0
308905,5
308906,5
308907,5
308908,5
308909,5
308910,7
308911,0
308913,5
308914,4
308915,5
308916,0
308917,6
308918,4
308919,0
308920,4
308922,6
308924,5
308925,5
308926,5
308927,5
308928,5
308929,5
308930,5
308931,6
308932,0
308933,5
308934,1
308935,5
308936,3
308937,5
308938,3
308939,4
308940,1
308941,1
308942,5
308943,5
308944,1
308945,5
308946,3
308947,5
308948,5
308949,5
308951,1
308952,5
308954,5
308955,5
308956,7
308957,7
308958,5
308959,5
308960,5
308961,1
308962,5
308963,5
308964,7
308965,7
308966,1
308967,5
308968,5
308969,6
308970,5
308971,5
308972,5
308973,5
308974,5
308975,5
308976,5
308977,2
308978,7
308979,5
308980,5
308981,1
308982,7
308983,5
308984,1
308985,1
308986,5
308987,7
308989,5
308990,1
308991,7
308992,5
308993,5
308994,5
308995,7
308996,5
308997,5
308998,5
308999,7
309001,1
309002,1
309003,2
309004,2
309005,5
309006,5
309007,7
309008,5
309010,2
309011,5
309016,5
309018,5
309019,5
309020,5
309025,5
309026,4
309027,1
309030,5
309031,5
309033,1
309034,5
309035,4
309076,0
309137,5
309149,5
309159,5
309167,5
309171,5
309172,5
309178,5
309183,2
309184,2
309185,2
309186,1
309188,1
309189,1
309190,5
309191,5
309192,5
309193,5
309194,5
309195,2
309196,0
309197,0
309198,5
309199,5
309200,5
309204,5
309205,7
309206,5
309211,5
309213,5
309214,5
309216,5
309217,5
309218,5
309219,5
309220,0
309221,5
309224,6
309225,6
309228,3
309229,2
309231,5
309233,4
309234,5
309235,5
309236,5
309237,5
309238,5
309239,5
309242,0
309243,0
309244,0
309245,0
309246,0
309247,0
309248,0
309249,0
309250,5
309253,0
309254,5
309256,5
309257,0
309258,0
309259,0
309260,0
309263,1
309264,1
309266,4
309268,5
309269,5
309270,5
309271,5
309272,5
309273,6
309274,0
309275,0
309276,0
309277,0
309279,4
309280,5
309282,4
309283,5
309284,5
309285,5
309286,0
309287,0
309291,5
309293,5
309295,4
309296,5
309307,5
309308,5
309309,5
309310,5
309311,5
309312,4
309313,5
309314,3
309315,3
309316,5
309317,7
309318,4
309319,5
309320,3
309321,4
309322,5
309324,4
309325,4
309326,1
309327,5
309328,5
309329,5
309330,5
309331,5
309332,5
309333,6
309334,5
309335,5
309336,5
309337,5
309338,5
309339,5
309340,5
309342,5
309343,5
309344,5
309345,5
309346,5
309347,5
309348,4
309349,0
309350,5
309351,1
309353,5
309354,5
309355,4
309356,0
309357,5
309358,5
309359,5
309360,4
309361,1
309362,3
309363,5
309364,1
309365,1
309366,1
309368,5
309371,0
309374,5
309376,0
309378,1
309379,5
309380,5
309381,5
309382,5
309383,5
309384,5
309386,0
309387,5
309388,3
309390,4
309391,5
309392,5
309393,3
309394,4
309395,4
309396,5
309400,0
309401,0
309402,0
309403,0
309404,0
309405,0
309406,0
309407,5
309408,5
309409,0
309410,0
309411,0
309412,0
309413,0
309414,0
309415,0
309416,0
309417,0
309418,0
309419,0
309420,0
309421,0
309422,0
309423,0
309424,0
309425,0
309426,0
309427,0
309428,0
309429,0
309430,5
309431,5
309432,5
309433,5
309434,5
309435,5
309436,5
309437,5
309438,0
309439,4
309440,4
309441,0
309442,5
309443,1
309444,5
309446,0
309447,7
309448,5
309449,0
309450,4
309451,5
309452,5
309453,6
309454,5
309455,5
309457,5
309458,5
309459,5
309460,0
309461,0
309462,0
309463,0
309464,0
309465,6
309466,5
309467,7
309468,5
309469,1
309471,2
309472,5
309473,2
309479,6
309480,5
309484,5
309485,5
309486,5
309487,5
309488,0
309489,5
309490,7
309491,5
309492,5
309496,4
309497,4
309498,4
309499,4
309500,6
309502,3
309503,4
309504,4
309505,4
309506,4
309507,4
309508,2
309509,4
309510,4
309511,1
309512,5
309513,4
309514,5
309515,4
309516,5
309517,5
309518,5
309519,5
309520,5
309522,6
309523,2
309524,5
309525,5
309526,5
309528,5
309529,5
309531,7
309533,6
309534,2
309535,2
309537,6
309539,5
309540,1
309541,5
309543,4
309544,4
309545,4
309546,4
309547,4
309548,4
309549,4
309550,5
309551,5
309552,5
309553,4
309554,4
309555,4
309556,0
309557,4
309558,4
309559,4
309560,4
309561,5
309562,4
309563,5
309564,4
309565,4
309566,4
309567,5
309568,5
309569,5
309570,4
309571,4
309572,5
309573,5
309574,5
309575,5
309576,5
309577,5
309578,4
309579,5
309580,4
309581,4
309582,4
309583,0
309584,0
309585,4
309586,4
309587,4
309588,5
309589,5
309590,4
309591,5
309592,0
309593,4
309594,4
309595,4
309596,4
309597,4
309598,4
309599,4
309600,5
309601,4
309602,4
309603,4
309604,5
309606,5
309608,4
309609,5
309610,5
309611,2
309612,2
309613,5
309614,5
309615,5
309616,5
309617,5
309618,5
309619,1
309620,6
309621,5
309622,4
309624,7
309625,5
309626,5
309627,7
309628,1
309629,5
309630,3
309631,5
309632,4
309633,4
309634,4
309638,6
309640,0
309641,5
309642,6
309643,5
309644,5
309645,2
309647,5
309648,5
309650,6
309651,6
309652,5
309653,6
309654,6
309655,6
309656,7
309657,6
309658,6
309659,5
309661,4
309662,4
309663,4
309664,4
309665,4
309666,3
309667,3
309668,3
309669,3
309670,3
309671,0
309673,4
309674,3
309677,7
309678,0
309682,5
309683,5
309684,4
309685,4
309686,4
309687,5
309690,1
309695,6
309698,5
309699,5
309700,5
309701,5
309702,5
309703,5
309704,2
309705,2
309706,5
309707,5
309708,5
309709,7
309710,7
309711,7
309712,7
309713,7
309714,7
309715,5
309716,5
309717,5
309718,5
309719,5
309720,5
309721,5
309722,7
309724,2
309726,5
309728,5
309732,5
309733,5
309734,5
309735,5
309737,7
309738,1
309740,7
309743,1
309745,1
309746,1
309747,5
309748,5
309750,5
309752,5
309753,5
309757,5
309758,5
309759,5
309760,5
309762,5
309764,7
309765,5
309768,7
309769,7
309771,4
309772,6
309774,5
309775,5
309776,4
309777,0
309778,5
309779,7
309780,5
309781,5
309782,5
309783,5
309784,5
309785,5
309786,5
309787,5
309789,5
309790,5
309791,5
309793,5
309794,5
309795,5
309797,5
309798,5
309799,5
309800,5
309801,5
309802,5
309803,5
309804,7
309805,2
309806,5
309807,5
309808,5
309809,5
309810,5
309811,0
309812,0
309813,5
309814,5
309815,3
309816,3
309817,3
309818,5
309819,0
309820,0
309821,5
309822,1
309823,5
309824,5
309825,5
309826,5
309827,5
309828,5
309829,5
309831,5
309832,5
309833,0
309834,5
309835,0
309836,0
309837,5
309838,5
309840,0
309841,5
309842,0
309843,7
309844,5
309845,7
309846,7
309847,7
309848,5
309849,5
309850,5
309851,5
309852,5
309853,6
309854,7
309855,5
309856,2
309858,5
309859,4
309860,6
309861,5
309862,5
309863,5
309864,5
309865,5
309866,5
309867,5
309868,5
309869,5
309870,5
309871,5
309872,5
309873,5
309874,5
309875,5
309876,5
309877,5
309878,5
309879,5
309880,5
309881,5
309882,5
309883,0
309884,5
309885,5
309890,5
309891,5
309892,0
309893,5
309896,7
309897,5
309898,5
309899,5
309900,0
309901,0
309902,5
309904,0
309905,5
309906,4
309907,4
309908,5
309909,5
309910,5
309912,5
309913,5
309914,0
309915,5
309916,1
309917,0
309918,5
309919,5
309920,6
309921,5
309922,5
309923,5
309925,5
309926,7
309927,5
309928,2
309929,5
309930,6
309931,2
309932,2
309933,5
309934,5
309935,1
309936,5
309937,5
309938,5
309939,5
309940,5
309941,5
309942,5
309943,0
309944,0
309945,0
309946,5
309947,0
309948,5
309950,5
309951,0
309952,0
309953,6
309954,0
309955,5
309956,4
309957,5
309958,5
309959,4
309960,5
309961,5
309962,5
309963,5
309964,5
309965,5
309966,5
309967,5
309968,5
309969,5
309970,0
309972,4
309973,0
309974,5
309977,5
309978,5
309981,5
309982,5
309986,6
309987,5
309988,0
309989,5
309990,5
309992,1
309993,1
309994,6
309995,5
309996,5
309997,5
309998,5
309999,5
310000,5
310001,5
310002,5
310003,5
310004,5
310005,5
310006,5
310007,5
310008,5
310009,4
310010,7
310011,4
310012,5
310013,1
310014,5
310015,5
310016,5
310017,5
310018,5
310019,5
310020,5
310022,5
310023,5
310024,5
310025,5
310026,5
310027,2
310028,5
310029,5
310030,7
310031,5
310032,5
310033,5
310034,7
310035,5
310036,5
310037,5
310038,5
310040,5
310041,5
310042,1
310043,5
310044,5
310045,5
310046,4
310047,7
310048,5
310049,0
310050,5
310051,1
310052,7
310053,5
310054,5
310055,6
310056,5
310057,1
310058,5
310061,5
310062,4
310063,5
310064,7
310065,5
310066,4
310067,5
310068,5
310069,5
310070,5
310071,5
310073,5
310074,5
310075,5
310076,4
310077,4
310078,4
310079,4
310080,4
310081,4
310082,4
310083,5
310084,3
310085,3
310086,3
310087,3
310088,4
310089,5
310090,1
310091,1
310092,5
310093,6
310094,5
310095,3
310096,3
310103,5
310104,0
310105,0
310106,3
310108,5
310109,5
310110,5
310111,7
310113,6
310114,1
310115,3
310116,4
310117,4
310118,5
310119,0
310120,0
310121,5
310124,2
310125,4
310126,5
310129,5
310131,5
310132,5
310134,5
310136,5
310138,5
310140,5
310142,5
310143,2
310144,5
310145,5
310146,5
310157,5
310159,5
310160,5
310161,5
310162,5
310163,5
310164,5
310165,5
310166,0
310167,4
310168,5
310170,0
310173,5
310174,5
310176,5
310179,0
310180,5
310181,6
310182,2
310183,2
310185,2
310186,2
310188,7
310189,4
310191,2
310192,2
310193,5
310195,5
310196,5
310197,5
310198,5
310199,5
310200,5
310201,5
310202,5
310203,5
310204,5
310205,4
310207,1
310210,2
310212,4
310214,0
310215,5
310217,1
310218,4
310219,5
310220,4
310221,5
310222,5
310223,5
310224,0
310225,0
310227,5
310229,5
310230,5
310233,5
310234,4
310235,4
310236,5
310237,3
310238,0
310239,5
310242,5
310246,5
310249,5
310250,5
310251,6
310252,7
310253,6
310254,0
310255,5
310256,4
310257,6
310258,4
310263,5
310264,5
310266,1
310269,1
310270,0
310271,5
310272,5
310274,5
310275,1
310276,1
310277,5
310278,5
310279,3
310280,3
310281,3
310283,5
310284,5
310285,5
310288,5
310289,4
310290,4
310296,5
310297,5
310298,5
310299,5
310300,5
310301,4
310303,5
310304,5
310308,5
310309,5
310312,5
310314,5
310315,5
310317,5
310318,5
310320,5
310325,1
310326,0
310327,0
310328,0
310332,5
310333,5
310334,5
310335,5
310336,5
310337,7
310338,5
310339,7
310340,7
310341,5
310344,7
310345,5
310346,5
310347,5
310350,5
310353,5
310354,7
310355,5
310359,5
310360,5
310361,5
310362,4
310363,4
310364,4
310365,5
310366,7
310367,7
310368,5
310369,7
310370,7
310371,4
310372,7
310373,7
310374,5
310375,5
310376,4
310377,5
310379,6
310381,4
310383,0
310384,0
310386,5
310387,5
310388,5
310389,4
310390,5
310391,5
310398,5
310402,4
310404,5
310405,1
310406,7
310407,5
310408,5
310411,5
310412,5
310413,0
310414,0
310415,0
310416,5
310418,6
310419,5
310420,5
310421,5
310422,7
310424,5
310425,5
310426,7
310427,7
310428,7
310429,4
310430,5
310431,5
310432,5
310433,5
310434,5
310435,5
310436,5
310438,4
310439,7
310440,4
310443,4
310444,4
310445,4
310450,5
310454,5
310455,5
310456,5
310457,1
310458,5
310459,5
310460,5
310461,5
310462,5
310463,5
310464,5
310465,1
310466,7
310467,7
310468,5
310469,5
310471,5
310472,5
310473,5
310474,5
310475,5
310476,5
310477,5
310478,6
310479,0
310480,7
310481,1
310482,5
310483,5
310484,5
310485,7
310486,7
310487,0
310488,5
310489,7
310490,7
310491,5
310492,1
310493,5
310494,5
310495,5
310496,5
310497,5
310498,5
310499,5
310500,5
310501,7
310502,7
310503,1
310504,5
310505,5
310506,5
310507,1
310508,5
310509,1
310510,5
310511,5
310512,5
310513,5
310514,5
310515,5
310516,5
310517,5
310518,5
310519,5
310520,5
310521,5
310522,1
310523,5
310524,5
310525,5
310526,5
310527,5
310528,5
310529,5
310530,7
310531,5
310532,5
310533,5
310534,5
310535,5
310536,5
310537,6
310540,5
310541,6
310542,6
310543,0
310544,1
310545,1
310546,5
310547,5
310548,5
310549,4
310550,5
310551,5
310552,0
310553,5
310555,5
310561,5
310562,5
310565,5
310571,5
310573,5
310574,5
310578,5
310579,5
310580,5
310582,5
310583,5
310585,5
310588,5
310592,5
310595,5
310596,5
310599,5
310645,5
310694,0
310710,5
310712,5
310713,5
310721,5
310722,5
310723,5
310724,5
310739,1
310760,7
310761,5
310763,1
310764,1
310765,5
310766,5
310767,0
310769,7
310770,1
310771,5
310772,5
310774,4
310779,1
310780,5
310781,5
310782,5
310783,5
310784,5
310785,6
310786,6
310787,6
310788,5
310789,5
310790,5
310791,7
310792,5
310807,5
310808,5
310819,5
310828,1
310829,1
310830,1
310837,5
310841,1
310842,1
310844,5
310845,0
310846,0
310847,0
310848,0
310849,0
310850,5
310852,0
310853,0
310854,0
310856,5
310857,5
310858,5
310859,1
310860,1
310861,5
310862,5
310865,4
310868,0
310869,0
310870,5
310871,0
310872,0
310873,0
310874,5
310875,5
310876,5
310879,5
310880,5
310890,0
310891,0
310892,0
310893,5
310894,0
310895,0
310896,0
310900,0
310901,0
310902,0
310903,5
310904,5
310906,5
310907,5
310908,4
310909,4
310914,0
310915,5
310916,5
310918,5
310925,6
310926,3
310932,6
310933,6
310934,5
310935,5
310936,5
310937,5
310938,5
310940,5
310941,5
310942,5
310943,5
310944,5
310945,5
310946,5
310947,5
310948,2
310957,5
310960,4
310961,1
310962,5
310964,5
311002,5
311006,5
311007,5
311008,5
311009,5
311010,5
311011,5
311012,5
311013,5
311014,5
311015,5
311016,5
311017,5
311018,4
311021,5
311022,5
311023,5
311036,5
311086,5
311087,5
311088,5
311089,5
311090,5
311091,5
311092,5
311101,5
311103,5
311104,5
311113,5
311114,5
311159,5
311175,5
311176,5
311177,5
311178,5
311181,5
311182,5
311212,5
311213,5
311214,5
311215,5
311243,5
311244,5
311245,5
311246,5
311291,5
311292,5
311293,5
311294,5
311295,5
311299,5
311300,5
311313,1
311315,1
311320,5
311329,5
311331,5
311333,5
311334,5
311336,5
311337,5
311338,5
311340,5
311341,5
311342,5
311343,5
311344,7
311345,5
311346,5
311354,5
311355,5
311356,5
311370,0
311377,5
311378,2
311379,7
311380,2
311381,4
311382,2
311383,2
311384,2
311385,5
311386,5
311387,5
311389,2
311390,2
311391,2
311392,2
311393,2
311394,2
311395,2
311500,3
311501,4
311515,5
311516,4
311517,3
311518,3
311519,7
311520,5
311521,4
311522,5
311565,5
311570,7
311572,5
311573,5
311574,5
311575,5
311593,5
311594,5
311599,5
311618,5
311619,7
311628,3
311655,5
311659,5
311676,5
311677,0
311678,5
311679,5
311680,3
311681,5
311683,7
311684,5
311685,5
311696,5
311697,5
311699,5
311724,6
311725,6
311726,6
311727,6
311728,6
311729,6
311730,5
311731,5
311732,5
311733,4
311734,4
311735,5
311747,5
311763,5
311764,5
311765,5
311771,5
311772,5
311773,5
311774,5
311775,5
311797,5
311800,5
311801,6
311825,5
311826,5
311827,5
311832,5
311833,5
311834,5
311835,5
311840,5
311841,5
311842,5
311843,5
311872,6
311873,6
311874,6
311875,5
311876,6
311877,6
311878,6
311879,5
311889,5
311890,5
311892,5
311913,5
311916,5
311940,5
311941,0
311942,5
311943,5
311944,5
311945,5
311946,5
311947,3
311948,6
311949,6
311993,5
312002,5
312013,5
312020,5
312023,5
312082,5
312083,5
312118,5
312120,5
312121,5
312153,5
312154,5
312155,5
312156,5
312186,5
312188,5
312189,5
312190,5
312191,5
312192,5
312193,5
312194,5
312209,5
312210,5
312211,5
312212,5
312217,5
312218,6
312219,7
312220,4
312221,6
312222,5
312223,6
312224,5
312226,4
312227,5
312228,2
312229,7
312230,5
312231,2
312235,6
312237,0
312239,4
312240,4
312241,4
312242,4
312243,4
312244,4
312245,5
312246,5
312247,4
312248,4
312249,4
312250,4
312251,4
312252,4
312253,4
312254,5
312255,0
312256,5
312257,2
312258,1
312259,6
312287,5
312346,5
312359,5
312363,5
312365,4
312367,5
312377,5
312378,4
312379,4
312380,5
312381,5
312382,4
312383,4
312384,4
312385,4
312386,5
312387,5
312388,4
312389,4
312390,5
312391,5
312393,4
312394,4
312395,4
312396,5
312397,5
312398,4
312399,4
312400,5
312401,5
312402,5
312404,5
312405,5
312406,5
312430,5
312441,5
312442,5
312443,5
312444,5
312479,5
312481,5
312508,5
312555,5
312558,5
312559,5
312560,5
312561,5
312562,5
312597,5
312599,4
312600,4
312602,5
312603,5
312604,5
312605,0
312606,0
312607,0
312608,5
312609,5
312610,0
312611,0
312612,4
312613,5
312614,5
312615,0
312616,0
312617,5
312618,5
312621,4
312622,4
312623,5
312624,5
312625,4
312626,5
312627,0
312628,5
312629,3
312631,6
312632,5
312633,5
312634,1
312636,5
312637,2
312638,5
312639,0
312640,1
312641,5
312642,5
312643,5
312645,6
312646,4
312647,5
312687,5
312700,5
312701,7
312702,2
312703,5
312704,5
312705,3
312706,3
312709,3
312710,2
312711,5
312712,0
312713,1
312714,5
312715,5
312716,5
312717,5
312718,5
312719,5
312720,5
312722,5
312726,5
312727,5
312728,5
312729,5
312730,5
312731,5
312732,5
312733,5
312734,5
312735,5
312736,5
312738,1
312747,5
312774,5
312775,0
312776,0
312777,5
312779,5
312780,5
312781,0
312782,5
312783,5
312784,5
312785,5
312786,5
312787,0
312788,0
312790,5
312795,5
312796,5
312797,5
312798,5
312831,5
312837,2
312839,3
312840,3
312841,0
312842,3
312843,4
312844,3
312845,5
312847,4
312848,7
312849,1
312850,3
312851,6
312852,1
312853,5
312854,5
312855,5
312856,3
312877,5
312878,5
312879,5
312880,0
312910,5
312968,0
312971,5
312992,4
313005,5
313008,1
313009,5
313010,1
313011,5
313012,0
313014,4
313015,5
313017,5
313019,5
313020,5
313021,5
313022,5
313024,5
313026,5
313027,1
313028,3
313029,5
313032,6
313033,1
313034,3
313035,1
313036,1
313037,5
313038,7
313040,5
313041,7
313043,5
313044,0
313045,0
313046,3
313048,1
313049,1
313050,1
313051,1
313052,5
313053,3
313054,5
313055,3
313056,0
313059,0
313060,0
313061,3
313062,3
313063,4
313070,5
313071,5
313072,3
313073,2
313074,5
313075,5
313076,5
313077,5
313078,5
313079,5
313080,5
313081,1
313082,0
313083,4
313084,7
313085,5
313086,5
313087,5
313088,6
313089,7
313090,5
313091,5
313092,5
313093,6
313095,2
313096,5
313098,5
313100,5
313101,7
313102,2
313103,5
313104,5
313105,5
313106,5
313107,5
313108,0
313109,2
313110,6
313111,5
313113,5
313114,5
313115,1
313116,1
313117,1
313118,5
313120,1
313121,2
313122,4
313123,7
313124,4
313125,5
313127,6
313128,6
313129,5
313130,5
313132,5
313133,5
313134,5
313135,5
313136,5
313137,4
313138,6
313139,1
313140,5
313141,7
313142,5
313143,4
313144,4
313145,3
313146,3
313147,3
313148,3
313149,3
313150,2
313152,4
313155,5
313156,5
313157,7
313161,5
313163,6
313164,0
313165,2
313166,5
313167,1
313168,5
313170,5
313171,5
313173,5
313174,5
313175,5
313176,5
313178,5
313179,5
313181,5
313182,4
313183,2
313184,4
313185,1
313186,5
313187,5
313188,7
313189,4
313190,5
313191,5
313192,5
313193,5
313194,6
313195,0
313196,5
313197,0
313199,2
313200,0
313201,4
313202,5
313203,5
313204,1
313205,5
313206,5
313207,5
313208,5
313209,5
313211,4
313213,0
313214,5
313215,5
313216,5
313217,0
313218,1
313221,5
313222,5
313225,5
313226,4
313227,7
313228,2
313229,0
313230,0
313231,5
313232,5
313233,5
313234,3
313235,5
313236,5
313237,5
313238,5
313240,5
313241,5
313242,5
313243,4
313244,6
313246,5
313247,5
313248,1
313249,4
313250,5
313252,4
313255,5
313256,5
313258,5
313259,5
313263,5
313264,0
313267,5
313268,5
313269,5
313270,5
313273,0
313274,5
313275,5
313276,5
313279,5
313280,5
313281,5
313285,4
313286,5
313289,5
313296,0
313297,0
313298,0
313299,0
313300,0
313301,0
313302,0
313303,0
313304,0
313305,5
313306,5
313307,5
313308,5
313309,5
313310,5
313311,5
313312,5
313313,5
313314,5
313315,5
313316,5
313317,5
313318,5
313319,5
313321,5
313322,5
313323,3
313324,3
313325,3
313326,3
313327,3
313328,5
313329,4
313331,4
313332,5
313333,5
313334,0
313335,7
313336,5
313337,5
313338,5
313340,5
313341,5
313342,5
313343,5
313353,3
313356,5
313357,6
313358,6
313359,6
313360,5
313361,6
313362,5
313363,5
313364,5
313365,4
313366,4
313367,4
313368,4
313369,4
313370,4
313371,4
313372,4
313373,4
313374,4
313375,4
313376,2
313377,4
313378,4
313379,0
313380,4
313381,4
313383,4
313384,4
313385,4
313386,4
313387,6
313388,6
313389,4
313390,4
313391,4
313393,4
313394,1
313395,4
313396,2
313397,4
313398,4
313399,4
313400,4
313401,4
313402,4
313403,4
313404,4
313405,2
313406,2
313407,2
313408,4
313409,4
313410,1
313411,6
313412,2
313413,4
313414,5
313415,7
313416,4
313417,4
313418,2
313419,6
313420,6
313421,2
313422,1
313423,5
313424,5
313425,4
313426,4
313427,1
313428,7
313429,6
313430,5
313431,5
313432,7
313433,4
313434,7
313435,5
313436,7
313437,5
313438,7
313439,5
313440,5
313442,1
313443,2
313444,5
313445,5
313446,1
313447,5
313448,4
313449,6
313450,3
313451,5
313452,5
313453,5
313454,5
313455,5
313456,5
313457,4
313459,4
313460,3
313461,3
313462,5
313464,3
313465,3
313466,2
313467,2
313468,1
313469,4
313470,5
313471,4
313472,5
313474,5
313475,5
313476,7
313477,7
313478,2
313479,5
313480,5
313481,5
313482,4
313483,4
313484,0
313485,0
313486,5
313487,5
313488,5
313489,5
313490,5
313492,0
313502,0
313504,5
313539,5
313540,5
313541,5
313542,5
313543,5
313544,5
313545,5
313546,5
313547,7
313548,5
313549,0
313550,5
313551,5
313552,5
313553,2
313554,2
313555,2
313556,2
313558,7
313559,5
313560,7
313561,7
313562,5
313563,5
313564,7
313565,5
313566,5
313567,0
313568,5
313569,5
313570,5
313571,5
313572,5
313573,1
313574,6
313575,1
313576,1
313577,1
313580,6
313581,6
313582,5
313583,6
313584,5
313585,0
313586,4
313588,5
313589,5
313590,5
313591,5
313592,5
313593,5
313594,5
313595,7
313596,5
313597,5
313598,5
313599,5
313600,1
313603,5
313604,5
313607,0
313608,1
313609,1
313610,1
313611,1
313612,1
313613,4
313620,7
313623,5
313624,4
313625,5
313627,7
313628,5
313629,5
313630,7
313631,7
313632,7
313633,7
313634,7
313635,7
313636,7
313637,7
313638,7
313639,7
313640,1
313641,1
313642,1
313643,1
313644,5
313645,1
313646,5
313648,5
313649,6
313650,1
313651,1
313652,5
313653,5
313654,4
313655,5
313656,5
313657,5
313658,4
313659,1
313660,0
313661,5
313662,5
313663,7
313664,5
313665,5
313666,0
313667,5
313668,5
313669,4
313670,5
313671,5
313672,5
313673,7
313674,0
313679,5
313680,5
313682,5
313683,5
313684,5
313685,5
313686,5
313687,5
313688,5
313689,5
313690,5
313691,5
313692,5
313693,5
313694,5
313695,5
313696,1
313697,7
313698,0
313699,0
313702,4
313703,5
313704,0
313705,5
313706,5
313707,5
313712,5
313713,5
313714,5
313715,5
313716,4
313717,4
313718,0
313719,0
313720,5
313721,0
313722,1
313724,5
313725,5
313726,4
313727,4
313728,4
313729,4
313730,4
313731,4
313732,4
313733,4
313734,4
313735,4
313736,4
313739,5
313740,5
313741,1
313742,1
313743,4
313744,4
313745,4
313746,4
313748,7
313751,5
313754,2
313758,5
313759,7
313764,5
313765,5
313766,5
313767,7
313768,1
313769,5
313770,5
313771,5
313772,5
313773,5
313774,5
313775,5
313776,5
313777,5
313778,5
313779,5
313780,5
313782,0
313783,0
313784,0
313785,0
313786,0
313788,1
313789,3
313790,0
313791,5
313792,1
313793,5
313794,5
313795,5
313796,4
313797,4
313798,5
313799,5
313800,4
313801,0
313802,0
313804,5
313805,5
313809,5
313810,5
313811,5
313812,5
313813,5
313814,7
313815,4
313816,7
313817,4
313818,5
313819,5
313820,5
313821,5
313822,5
313823,5
313824,5
313825,5
313826,5
313827,5
313828,4
313829,4
313830,0
313831,4
313832,4
313833,1
313834,4
313835,4
313836,2
313837,2
313838,6
313839,6
313840,6
313841,6
313842,6
313843,4
313844,5
313845,4
313846,4
313847,5
313848,5
313849,5
313851,5
313852,5
313853,5
313855,0
313856,0
313857,6
313858,5
313859,5
313860,5
313861,5
313862,5
313863,5
313864,5
313865,5
313866,5
313867,5
313868,5
313869,5
313870,5
313871,5
313872,4
313873,0
313874,0
313875,0
313876,0
313877,5
313878,0
313881,5
313882,7
313883,5
313884,5
313885,5
313886,5
313887,0
313888,0
313889,0
313890,5
313891,5
313892,5
313893,5
313894,5
313895,5
313896,5
313897,5
313898,5
313899,5
313900,5
313901,5
313902,5
313903,5
313905,5
313906,5
313910,5
313911,5
313912,5
313913,2
313920,0
313923,0
313924,0
313925,2
313927,5
313928,5
313930,5
313951,5
313961,2
313969,2
313972,5
313975,5
313976,5
313977,5
313978,5
313979,5
313980,5
313981,5
313982,4
313983,4
313984,4
313985,2
313986,5
313987,5
313988,5
313989,5
313990,5
313991,5
313992,5
313993,4
313995,4
313997,0
313998,0
313999,7
314000,7
314001,2
314002,2
314003,7
314006,5
314007,5
314008,5
314009,7
314010,7
314011,0
314012,5
314013,5
314014,5
314015,5
314017,0
314018,5
314019,5
314020,1
314021,5
314022,5
314024,5
314025,5
314026,2
314027,7
314028,7
314029,5
314030,0
314031,5
314032,4
314033,2
314034,2
314035,5
314036,5
314037,5
314038,5
314039,5
314040,5
314041,5
314042,5
314043,5
314044,5
314045,5
314046,5
314047,5
314048,5
314049,5
314050,5
314051,5
314052,5
314055,5
314056,5
314057,5
314058,5
314060,5
314061,5
314062,5
314063,5
314064,4
314065,5
314068,5
314069,5
314070,5
314071,5
314074,5
314075,1
314076,4
314077,5
314078,4
314079,2
314080,5
314083,5
314084,3
314085,0
314086,4
314087,1
314088,5
